vname,mean
lambda.1.17.4,7.265880632266977e-4
lambda.1.17.5,0.0013302278815735937
lambda.1.18.1,1.2520823088265072e-4
lambda.1.18.2,5.273344118826101e-4
lambda.1.18.3,9.430797446265004e-4
lambda.1.18.4,7.019254767007745e-4
lambda.1.18.5,0.002086549392416409
lambda.1.19.1,2.81145952499082e-5
lambda.1.19.2,2.5016738081463653e-4
lambda.1.19.3,2.470796844124161e-4
lambda.1.19.4,8.567844805126806e-4
lambda.1.19.5,0.0014171474115257526
lambda.1.20.1,3.681272974217829e-5
lambda.1.20.2,2.5130310267474726e-4
lambda.1.20.3,9.353944306383227e-5
lambda.1.20.4,7.865522070424789e-5
lambda.1.20.5,4.454389608272209e-4
lambda.1.21.1,0.0023142315907865173
lambda.1.21.2,0.008349892324456258
lambda.1.21.3,0.010446610128956875
lambda.1.21.4,0.01235841970745048
lambda.1.21.5,0.029468420823540332
lambda.1.22.1,6.931736954059471e-4
lambda.1.22.2,0.0021771018652535917
lambda.1.22.3,0.004251835259449337
lambda.1.22.4,0.0063818861896496396
lambda.1.22.5,0.007643150067459142
lambda.1.23.1,3.0457363086025297e-4
lambda.1.23.2,0.0020285602854028537
lambda.1.23.3,0.0040875670132147135
lambda.1.23.4,0.004622965864543869
lambda.1.23.5,0.004881501924586592
lambda.1.24.1,5.193088863653418e-5
lambda.1.24.2,2.6345855163067966e-4
lambda.1.24.3,5.075782842442518e-4
lambda.1.24.4,7.219750514691118e-4
lambda.1.24.5,0.0014219635509794871
lambda.1.25.1,2.513709419809765e-4
lambda.1.25.2,0.0015188287902806938
lambda.1.25.3,0.0026760613385998716
lambda.1.25.4,0.003205024820422825
lambda.1.25.5,0.003059119781724219
lambda.1.26.1,5.407352914964421e-5
lambda.1.26.2,3.247046178797475e-4
lambda.1.26.3,6.159598632919639e-4
lambda.1.26.4,4.549458471235632e-4
lambda.1.26.5,6.896654876260096e-4
lambda.1.27.1,3.19288197538495e-5
lambda.1.27.2,1.6438015739297698e-4
lambda.1.27.3,2.424016231924273e-4
lambda.1.27.4,1.5591102162758937e-4
lambda.1.27.5,6.371129239794636e-4
lambda.1.28.1,3.456758755406821e-5
lambda.1.28.2,1.9476849473988318e-4
lambda.1.28.3,4.193064643275069e-4
lambda.1.28.4,6.760043924092028e-4
lambda.1.28.5,8.913773788149213e-4
lambda.1.29.1,7.514626402392053e-5
lambda.1.29.2,5.262582773318136e-4
lambda.1.29.3,9.155449927496552e-4
lambda.1.29.4,7.613583142263117e-4
lambda.1.29.5,0.0018218309581651568
lambda.1.30.1,1.4148328849023637e-4
lambda.1.30.2,4.779388472807983e-4
lambda.1.30.3,4.2642984317074257e-4
lambda.1.30.4,4.2446779039122256e-4
lambda.1.30.5,5.1467009679537e-4
lambda.1.31.1,0.0049995478588946395
lambda.1.31.2,0.03298615608040934
lambda.1.31.3,0.052131461500235336
lambda.1.31.4,0.019217560047862008
lambda.1.31.5,0.01809402469257391
lambda.1.32.1,0.00374965949299483
lambda.1.32.2,0.02735116384040909
lambda.1.32.3,0.0259836227464742
lambda.1.32.4,0.03627884523084766
lambda.1.32.5,0.061969209967367295
lambda.1.33.1,0.0016803828895108888
lambda.1.33.2,0.006994595508762328
lambda.1.33.3,0.008902992107688848
lambda.1.33.4,0.01272472124899628
lambda.1.33.5,0.03299052229745318
lambda.1.34.1,0.00013408805532293764
lambda.1.34.2,4.586642135971114e-4
lambda.1.34.3,6.090887708169469e-4
lambda.1.34.4,0.0010089600326534537
lambda.1.34.5,0.0015080178850809052
lambda.1.35.1,1.441869942320991e-4
lambda.1.35.2,5.103682336494835e-4
lambda.1.35.3,0.001271044082408845
lambda.1.35.4,0.0012467159532436093
lambda.1.35.5,0.002538314596292052
lambda.1.36.1,3.8628139198170565e-5
lambda.1.36.2,5.475788990933402e-4
lambda.1.36.3,0.001475138581366842
lambda.1.36.4,0.0019944262527037595
lambda.1.36.5,0.004786049911289134
lambda.1.37.1,1.9436322649355844e-4
lambda.1.37.2,3.015004274262076e-4
lambda.1.37.3,6.55468107848263e-5
lambda.1.37.4,1.5333252604637327e-4
lambda.1.37.5,2.0231364259146544e-4
lambda.1.38.1,1.9071444941056263e-5
lambda.1.38.2,2.1383287958271754e-4
lambda.1.38.3,3.7794116570236233e-4
lambda.1.38.4,5.80905240164982e-4
lambda.1.38.5,7.991880321989754e-4
lambda.1.39.1,3.6523562231751777e-4
lambda.1.39.2,5.249237941216311e-4
lambda.1.39.3,0.001151264865439771
lambda.1.39.4,9.554994532418961e-4
lambda.1.39.5,0.0018793302068570987
lambda.1.40.1,6.60577316577906e-5
lambda.1.40.2,2.0930367332049746e-4
lambda.1.40.3,2.5026515967429386e-4
lambda.1.40.4,5.560938668111618e-4
lambda.1.40.5,7.391272836154413e-4
