vname,mean
lambda.0.13.3,1.788272991
lambda.0.13.4,1.843011359
lambda.0.13.5,3.98247953
lambda.0.14.1,0.033435199523
lambda.0.14.2,0.1078046016
lambda.0.14.3,0.310550398
lambda.0.14.4,0.576466723
lambda.0.14.5,2.97881679
lambda.0.15.1,0.033154746013
lambda.0.15.2,0.0393440165
lambda.0.15.3,0.389495974
lambda.0.15.4,0.667448759
lambda.0.15.5,2.97575377
lambda.0.16.1,0.03278751714
lambda.0.16.2,0.294916654
lambda.0.16.3,1.558584244
lambda.0.16.4,2.92209034
lambda.0.16.5,5.21955299
lambda.0.17.1,0.05277080931
lambda.0.17.2,0.191124414
lambda.0.17.3,0.400657134
lambda.0.17.4,0.9740995139999999
lambda.0.17.5,3.78089355
lambda.0.18.1,0.0807216819
lambda.0.18.2,0.964480943
lambda.0.18.3,1.89951475
lambda.0.18.4,1.909630299
lambda.0.18.5,4.71554857
lambda.0.19.1,0.034007910449
lambda.0.19.2,0.1107804857
lambda.0.19.3,0.519480557
lambda.0.19.4,0.872410777
lambda.0.19.5,3.53516471
lambda.0.20.1,0.1026683497
lambda.0.20.2,0.05779764635
lambda.0.20.3,0.2016848088
lambda.0.20.4,0.654296549
lambda.0.20.5,3.73624625
lambda.0.21.1,0.11920189875
lambda.0.21.2,0.3871267246
lambda.0.21.3,0.7381699974
lambda.0.21.4,2.333300793
lambda.0.21.5,4.750586107
lambda.0.22.1,0.086825075
lambda.0.22.2,0.467289453
lambda.0.22.3,0.959362888
lambda.0.22.4,1.118246251
lambda.0.22.5,3.036444495
lambda.0.23.1,0.1873384519
lambda.0.23.2,0.417107213
lambda.0.23.3,1.426178859
lambda.0.23.4,1.557488304
lambda.0.23.5,4.13931165
lambda.0.24.1,0.151684898
lambda.0.24.2,0.607233212
lambda.0.24.3,1.228344308
lambda.0.24.4,2.51751598
lambda.0.24.5,4.34744483
lambda.0.25.1,0.08500509689
lambda.0.25.2,0.406438269
lambda.0.25.3,0.5908654
lambda.0.25.4,1.878143554
lambda.0.25.5,4.58057581
lambda.0.26.1,0.06427362533
lambda.0.26.2,0.371068654
lambda.0.26.3,0.771210888
lambda.0.26.4,1.89985406
lambda.0.26.5,5.98614183
lambda.0.27.1,0.1318808151
lambda.0.27.2,0.519614219
lambda.0.27.3,1.544369527
lambda.0.27.4,2.46677697
lambda.0.27.5,7.47380942
lambda.0.28.1,0.042566619036
lambda.0.28.2,0.0649216308
lambda.0.28.3,0.550101553
lambda.0.28.4,1.193271963
lambda.0.28.5,5.01319083
lambda.0.29.1,0.05003532596
lambda.0.29.2,0.1562953429
lambda.0.29.3,0.490078114
lambda.0.29.4,1.263581908
lambda.0.29.5,3.98822767
lambda.0.30.1,0.1518116713
lambda.0.30.2,0.961432363
lambda.0.30.3,1.93248169
lambda.0.30.4,3.74444049
lambda.0.30.5,7.47436703
lambda.0.31.1,0.06472819283678
lambda.0.31.2,0.9862401283
lambda.0.31.3,1.12264139645
lambda.0.31.4,1.54848088727
lambda.0.31.5,5.04730394
lambda.0.32.1,0.2714468899
lambda.0.32.2,2.468212997
lambda.0.32.3,2.474974632
lambda.0.32.4,1.647590505058
lambda.0.32.5,2.1919484048
lambda.0.33.1,0.05961656705
lambda.0.33.2,0.783138192
lambda.0.33.3,1.655622172
lambda.0.33.4,2.693188545
lambda.0.33.5,6.62220525
lambda.0.34.1,0.696133589
lambda.0.34.2,2.35942793
lambda.0.34.3,4.85274069
lambda.0.34.4,3.98657766
lambda.0.34.5,4.590754646
lambda.0.35.1,0.286251562
lambda.0.35.2,1.520572928
lambda.0.35.3,2.57485246
lambda.0.35.4,2.60648585
lambda.0.35.5,4.33322967
lambda.0.36.1,0.426225681
lambda.0.36.2,1.7840211
lambda.0.36.3,2.25972249
lambda.0.36.4,3.40229546
lambda.0.36.5,2.626432511
lambda.0.37.1,0.653818556
lambda.0.37.2,2.21860414
lambda.0.37.3,3.28967002
lambda.0.37.4,3.8666369
lambda.0.37.5,10.66603286
lambda.0.38.1,0.322600294
lambda.0.38.2,1.762957814
lambda.0.38.3,3.8041992
lambda.0.38.4,4.4226189
lambda.0.38.5,8.05026069
lambda.0.39.1,0.673682028
lambda.0.39.2,3.66074117
lambda.0.39.3,2.7781069
lambda.0.39.4,4.73091763
lambda.0.39.5,6.51445536
lambda.0.40.1,0.0993501239
lambda.0.40.2,0.635880951
lambda.0.40.3,0.482220534
lambda.0.40.4,1.235630526
lambda.0.40.5,4.30585551
lambda.1.1.1,0.932348568
lambda.1.1.2,6.2111379
lambda.1.1.3,6.70837489
lambda.1.1.4,6.869628722
lambda.1.1.5,2.49406875223
lambda.1.2.1,1.724775064
lambda.1.2.2,9.8198789
lambda.1.2.3,8.60336396
lambda.1.2.4,2.1432850968
lambda.1.2.5,2.4151711978
lambda.1.3.1,0.719087874
lambda.1.3.2,6.32211382
lambda.1.3.3,6.06022787
lambda.1.3.4,6.32226025
lambda.1.3.5,3.7841874394
lambda.1.4.1,0.63337916
lambda.1.4.2,2.94681542
lambda.1.4.3,4.645987
lambda.1.4.4,3.53949113
lambda.1.4.5,3.133856621
lambda.1.5.1,1.188937906
lambda.1.5.2,7.54896709
lambda.1.5.3,7.68921457
lambda.1.5.4,3.14717821
lambda.1.5.5,3.708592664
lambda.1.6.1,0.653402972
lambda.1.6.2,4.11457245
lambda.1.6.3,4.59938973
lambda.1.6.4,3.8541156
lambda.1.6.5,2.2061144747
lambda.1.7.1,0.425091459
lambda.1.7.2,2.54017066
lambda.1.7.3,2.91709881
lambda.1.7.4,2.610030035
lambda.1.7.5,3.199886215
lambda.1.8.1,0.34570541
lambda.1.8.2,2.55272843
lambda.1.8.3,2.051985875
lambda.1.8.4,2.333850124
lambda.1.8.5,1.96576487
lambda.1.9.1,0.03670547762
lambda.1.9.2,0.364125285
lambda.1.9.3,0.540297167
lambda.1.9.4,0.858440815
lambda.1.9.5,1.093123909
lambda.1.10.1,0.0570567025
lambda.1.10.2,0.739659729
lambda.1.10.3,1.159852592
lambda.1.10.4,2.44066494
lambda.1.10.5,3.5959753
lambda.1.11.1,0.338455609
lambda.1.11.2,1.284348286
lambda.1.11.3,1.236171379
lambda.1.11.4,0.883801738
lambda.1.11.5,0.8199359042
lambda.1.12.1,0.03981472948
lambda.1.12.2,0.446285637
lambda.1.12.3,0.744314117
lambda.1.12.4,1.099669129
lambda.1.12.5,1.157772903
lambda.1.13.1,0.1262850739
lambda.1.13.2,0.862418316
lambda.1.13.3,1.114776213
lambda.1.13.4,1.264190809
lambda.1.13.5,2.015775462
lambda.1.14.1,0.0469249563
lambda.1.14.2,0.363405413
lambda.1.14.3,0.687459937
lambda.1.14.4,0.500745013
lambda.1.14.5,0.667176693
lambda.1.15.1,0.04481200213
lambda.1.15.2,0.632853844
lambda.1.15.3,1.791498987
lambda.1.15.4,1.379346352
lambda.1.15.5,1.0823398
lambda.1.16.1,0.03929337353
lambda.1.16.2,0.2080148292
lambda.1.16.3,0.520929519
lambda.1.16.4,0.530394455
lambda.1.16.5,0.2505289739
lambda.1.17.1,0.06322322491
lambda.1.17.2,0.3008626667
lambda.1.17.3,0.373822291
lambda.1.17.4,0.392474235
lambda.1.17.5,0.778782684
lambda.1.18.1,0.04673495048
lambda.1.18.2,0.2105060071
lambda.1.18.3,0.429483154
lambda.1.18.4,0.351608082
lambda.1.18.5,1.173368365
lambda.1.19.1,0.012693059247599999
lambda.1.19.2,0.1278895335
lambda.1.19.3,0.1303287033
lambda.1.19.4,0.477232972
lambda.1.19.5,0.848720645
lambda.1.20.1,0.01312142020559
lambda.1.20.2,0.0977726837
lambda.1.20.3,0.038155695840000003
lambda.1.20.4,0.033030745991
lambda.1.20.5,0.2005248722
lambda.1.21.1,0.983349557
lambda.1.21.2,4.17161847
lambda.1.21.3,5.66181852
lambda.1.21.4,6.607059
lambda.1.21.5,6.301134906
lambda.1.22.1,0.38589505
lambda.1.22.2,1.398744599
lambda.1.22.3,3.12240202
lambda.1.22.4,5.35975523
lambda.1.22.5,6.554951
lambda.1.23.1,0.1531507845
lambda.1.23.2,1.1227003229999999
lambda.1.23.3,2.51966699
lambda.1.23.4,3.17798208
lambda.1.23.5,3.320389041
lambda.1.24.1,0.02445843852
lambda.1.24.2,0.1382375419
lambda.1.24.3,0.29120218
lambda.1.24.4,0.473691874
lambda.1.24.5,1.086563819
lambda.1.25.1,0.1041195008
lambda.1.25.2,0.668787771
lambda.1.25.3,1.299249513
lambda.1.25.4,1.716612225
lambda.1.25.5,1.752132941
lambda.1.26.1,0.025746533517
lambda.1.26.2,0.1637697948
lambda.1.26.3,0.33994109
lambda.1.26.4,0.2837940104
lambda.1.26.5,0.48445665
lambda.1.27.1,0.01340529681871
lambda.1.27.2,0.07405954382
lambda.1.27.3,0.1192156279
lambda.1.27.4,0.0864915351
lambda.1.27.5,0.3867736562
lambda.1.28.1,0.010974339298818
lambda.1.28.2,0.067985009
lambda.1.28.3,0.1600914782
lambda.1.28.4,0.2786650483
lambda.1.28.5,0.404321788
lambda.1.29.1,0.03596810839
lambda.1.29.2,0.268540328
lambda.1.29.3,0.52403619
lambda.1.29.4,0.491954023
lambda.1.29.5,1.392898565
lambda.1.30.1,0.05025872549
lambda.1.30.2,0.1819129329
lambda.1.30.3,0.182093817
lambda.1.30.4,0.1897049491
lambda.1.30.5,0.2513439113
lambda.1.31.1,1.139889913
lambda.1.31.2,7.74736475
lambda.1.31.3,10.60751066
lambda.1.31.4,2.7401805457
lambda.1.31.5,2.04077506661
lambda.1.32.1,0.966058192
lambda.1.32.2,7.02472017
lambda.1.32.3,5.72350809
lambda.1.32.4,5.182192151
lambda.1.32.5,4.967877986
lambda.1.33.1,0.650665243
lambda.1.33.2,3.24567188
lambda.1.33.3,4.74664156
lambda.1.33.4,6.64718995
lambda.1.33.5,6.843367221
lambda.1.34.1,0.1775985028
lambda.1.34.2,0.757609803
lambda.1.34.3,1.121652567
lambda.1.34.4,1.904120708
lambda.1.34.5,2.984280272
lambda.1.35.1,0.0902363814
lambda.1.35.2,0.352001206
lambda.1.35.3,1.015697829
lambda.1.35.4,1.142301636
lambda.1.35.5,2.468968364
lambda.1.36.1,0.023221935182
lambda.1.36.2,0.368331969
lambda.1.36.3,1.109966724
lambda.1.36.4,1.703855447
lambda.1.36.5,4.237913449
lambda.1.37.1,0.1037756674
lambda.1.37.2,0.1761978532
lambda.1.37.3,0.038057066707
lambda.1.37.4,0.0915144571
lambda.1.37.5,0.13546475982
lambda.1.38.1,0.00949523965
lambda.1.38.2,0.1269125119
lambda.1.38.3,0.2369504418
lambda.1.38.4,0.381568714
lambda.1.38.5,0.594810267
lambda.1.39.1,0.2405595513
lambda.1.39.2,0.38248307
lambda.1.39.3,0.964361238
lambda.1.39.4,0.796597012
lambda.1.39.5,1.609739865
lambda.1.40.1,0.026861514898
lambda.1.40.2,0.0931156443
lambda.1.40.3,0.1109019725
lambda.1.40.4,0.2502635126
lambda.1.40.5,0.348640699
